filename,width,height,class,xmin,ymin,xmax,ymax
24.jpg,1000,750,empty,133,67,184,123
24.jpg,1000,750,empty,190,61,241,117
24.jpg,1000,750,empty,73,70,124,126
24.jpg,1000,750,empty,21,80,71,125
25.jpg,1000,750,occupied,508,345,633,531
25.jpg,1000,750,occupied,643,345,775,532
25.jpg,1000,750,occupied,783,345,932,530
25.jpg,1000,750,occupied,101,337,244,518
25.jpg,1000,750,occupied,1,336,111,516
25.jpg,1000,750,occupied,254,160,341,255
25.jpg,1000,750,occupied,428,155,515,250
25.jpg,1000,750,occupied,614,156,701,251
25.jpg,1000,750,occupied,696,157,783,252
25.jpg,1000,750,occupied,780,155,867,250
25.jpg,1000,750,occupied,873,154,960,249
25.jpg,1000,750,occupied,160,158,255,247
25.jpg,1000,750,occupied,80,166,167,254
25.jpg,1000,750,occupied,1,162,95,250
25.jpg,1000,750,occupied,456,91,529,160
25.jpg,1000,750,occupied,385,92,458,161
25.jpg,1000,750,occupied,310,94,381,165
25.jpg,1000,750,occupied,238,96,309,167
25.jpg,1000,750,occupied,170,91,241,162
25.jpg,1000,750,occupied,106,95,177,166
25.jpg,1000,750,occupied,32,89,114,167
25.jpg,1000,750,occupied,1,91,40,164
25.jpg,1000,750,occupied,151,28,209,84
25.jpg,1000,750,occupied,97,32,155,88
25.jpg,1000,750,occupied,39,31,94,84
25.jpg,1000,750,occupied,1,36,43,83
25.jpg,1000,750,occupied,251,21,305,73
25.jpg,1000,750,occupied,417,23,471,75
25.jpg,1000,750,occupied,473,20,527,72
25.jpg,1000,750,occupied,531,20,585,72
25.jpg,1000,750,occupied,585,21,639,73
25.jpg,1000,750,occupied,638,22,692,74
25.jpg,1000,750,occupied,694,19,748,71
25.jpg,1000,750,occupied,747,18,801,70
25.jpg,1000,750,occupied,802,18,856,70
25.jpg,1000,750,occupied,821,90,902,158
25.jpg,1000,750,occupied,865,22,934,72
25.jpg,1000,750,occupied,738,86,822,157
25.jpg,1000,750,occupied,964,91,1000,161
25.jpg,1000,750,occupied,911,362,1000,520
25.jpg,1000,750,empty,517,186,610,274
25.jpg,1000,750,empty,345,186,432,264
25.jpg,1000,750,empty,526,96,600,160
25.jpg,1000,750,empty,592,95,666,159
25.jpg,1000,750,empty,661,94,735,158
25.jpg,1000,750,empty,898,93,972,157
25.jpg,1000,750,empty,200,44,249,85
26.jpg,1000,750,empty,587,339,734,489
26.jpg,1000,750,empty,453,358,600,508
26.jpg,1000,750,empty,191,383,338,533
26.jpg,1000,750,empty,58,399,205,549
26.jpg,1000,750,empty,434,173,516,261
26.jpg,1000,750,empty,345,184,436,272
26.jpg,1000,750,empty,252,193,343,281
26.jpg,1000,750,empty,160,208,251,296
26.jpg,1000,750,empty,74,217,165,305
26.jpg,1000,750,empty,1,223,91,311
26.jpg,1000,750,empty,132,126,212,191
26.jpg,1000,750,empty,69,125,149,190
26.jpg,1000,750,empty,1,131,80,196
26.jpg,1000,750,empty,132,63,188,109
26.jpg,1000,750,empty,75,65,131,111
26.jpg,1000,750,empty,18,78,74,124
26.jpg,1000,750,occupied,947,256,1000,415
27.jpg,1000,750,occupied,229,357,377,509
27.jpg,1000,750,occupied,1,157,99,244
27.jpg,1000,750,empty,372,374,513,527
27.jpg,1000,750,empty,764,386,889,536
27.jpg,1000,750,empty,885,390,1000,541
27.jpg,1000,750,empty,897,197,991,286
27.jpg,1000,750,empty,799,197,901,286
27.jpg,1000,750,empty,697,191,799,280
27.jpg,1000,750,empty,604,198,706,287
27.jpg,1000,750,empty,524,195,626,284
27.jpg,1000,750,empty,424,196,526,285
27.jpg,1000,750,empty,336,193,438,282
27.jpg,1000,750,empty,257,193,359,282
27.jpg,1000,750,empty,165,190,267,279
27.jpg,1000,750,empty,93,186,175,272
27.jpg,1000,750,empty,321,98,397,168
27.jpg,1000,750,empty,395,98,471,168
27.jpg,1000,750,empty,469,98,545,168
27.jpg,1000,750,empty,538,100,614,170
27.jpg,1000,750,empty,545,45,605,97
27.jpg,1000,750,empty,489,42,549,94
27.jpg,1000,750,empty,431,47,491,99
27.jpg,1000,750,empty,376,49,434,96
27.jpg,1000,750,empty,319,46,377,93
27.jpg,1000,750,empty,263,48,321,95
27.jpg,1000,750,empty,118,45,176,92
27.jpg,1000,750,empty,64,47,122,94
28.jpg,1000,750,occupied,134,242,263,391
28.jpg,1000,750,occupied,243,233,388,403
28.jpg,1000,750,occupied,10,229,159,381
28.jpg,1000,750,occupied,131,108,274,184
28.jpg,1000,750,occupied,68,41,172,121
28.jpg,1000,750,occupied,4,36,76,117
28.jpg,1000,750,occupied,287,132,452,203
28.jpg,1000,750,occupied,1,485,235,638
28.jpg,1000,750,occupied,315,546,675,724
28.jpg,1000,750,occupied,694,590,995,750
28.jpg,1000,750,occupied,743,159,878,233
28.jpg,1000,750,occupied,590,88,729,170
28.jpg,1000,750,occupied,523,243,640,444
29.jpg,1000,750,occupied,642,271,732,324
29.jpg,1000,750,occupied,588,249,656,302
29.jpg,1000,750,occupied,538,231,624,280
29.jpg,1000,750,occupied,500,214,586,263
29.jpg,1000,750,occupied,455,205,538,257
29.jpg,1000,750,occupied,427,193,493,236
29.jpg,1000,750,occupied,465,419,591,505
29.jpg,1000,750,occupied,519,456,645,542
29.jpg,1000,750,occupied,405,390,516,467
29.jpg,1000,750,occupied,358,369,469,446
29.jpg,1000,750,occupied,313,334,429,416
29.jpg,1000,750,occupied,280,315,376,376
29.jpg,1000,750,occupied,246,292,334,340
29.jpg,1000,750,occupied,211,268,308,327
29.jpg,1000,750,occupied,92,193,185,241
29.jpg,1000,750,occupied,570,175,666,214
29.jpg,1000,750,occupied,545,165,593,203
29.jpg,1000,750,occupied,499,149,573,194
29.jpg,1000,750,occupied,474,137,537,178
29.jpg,1000,750,occupied,390,180,451,227
29.jpg,1000,750,occupied,643,342,743,412
29.jpg,1000,750,occupied,786,572,946,731
29.jpg,1000,750,occupied,668,542,825,664
29.jpg,1000,750,occupied,361,584,510,723
29.jpg,1000,750,occupied,235,486,363,607
29.jpg,1000,750,occupied,102,364,189,464
29.jpg,1000,750,occupied,46,309,130,382
29.jpg,1000,750,occupied,2,268,84,330
29.jpg,1000,750,occupied,748,388,885,482
3.jpg,1000,750,occupied,499,370,645,527
3.jpg,1000,750,occupied,632,359,793,536
3.jpg,1000,750,occupied,761,354,922,531
3.jpg,1000,750,occupied,900,348,1000,526
3.jpg,1000,750,occupied,104,329,258,513
3.jpg,1000,750,occupied,1,318,126,508
3.jpg,1000,750,occupied,437,154,528,264
3.jpg,1000,750,occupied,354,153,440,258
3.jpg,1000,750,occupied,260,147,346,252
3.jpg,1000,750,occupied,177,159,259,253
3.jpg,1000,750,occupied,93,160,178,251
3.jpg,1000,750,occupied,15,154,109,247
3.jpg,1000,750,occupied,90,94,178,168
3.jpg,1000,750,occupied,195,27,268,83
3.jpg,1000,750,occupied,584,90,662,168
3.jpg,1000,750,occupied,657,89,735,167
3.jpg,1000,750,occupied,732,87,810,165
3.jpg,1000,750,occupied,809,85,887,163
3.jpg,1000,750,occupied,885,82,963,160
3.jpg,1000,750,occupied,950,86,1000,158
3.jpg,1000,750,occupied,781,167,870,247
3.jpg,1000,750,occupied,867,154,969,250
3.jpg,1000,750,occupied,960,163,1000,253
3.jpg,1000,750,empty,510,177,602,263
3.jpg,1000,750,empty,597,179,689,265
3.jpg,1000,750,empty,679,182,779,265
3.jpg,1000,750,empty,519,96,608,167
3.jpg,1000,750,empty,447,94,536,165
3.jpg,1000,750,empty,378,95,461,165
3.jpg,1000,750,empty,238,97,320,163
3.jpg,1000,750,empty,169,94,251,160
3.jpg,1000,750,empty,13,91,96,162
3.jpg,1000,750,empty,134,33,197,94
3.jpg,1000,750,empty,94,30,152,89
3.jpg,1000,750,empty,40,35,101,93
3.jpg,1000,750,empty,1,34,61,92
3.jpg,1000,750,empty,409,33,475,96
3.jpg,1000,750,empty,464,31,530,94
3.jpg,1000,750,empty,513,38,576,93
3.jpg,1000,750,empty,632,34,695,89
3.jpg,1000,750,empty,689,32,752,87
30.jpg,1000,750,occupied,456,409,596,503
30.jpg,1000,750,occupied,639,342,756,413
30.jpg,1000,750,occupied,759,565,938,733
30.jpg,1000,750,occupied,248,488,359,590
30.jpg,1000,750,occupied,355,585,503,716
30.jpg,1000,750,occupied,161,412,278,513
30.jpg,1000,750,occupied,94,349,198,434
30.jpg,1000,750,occupied,3,260,82,334
30.jpg,1000,750,occupied,642,261,730,327
30.jpg,1000,750,occupied,594,251,670,303
30.jpg,1000,750,occupied,539,233,615,285
30.jpg,1000,750,occupied,498,219,574,271
30.jpg,1000,750,occupied,431,194,507,246
30.jpg,1000,750,occupied,384,180,447,220
30.jpg,1000,750,occupied,358,167,421,207
30.jpg,1000,750,occupied,337,155,400,195
30.jpg,1000,750,occupied,191,252,285,303
30.jpg,1000,750,occupied,368,371,468,440
30.jpg,1000,750,occupied,239,294,331,343
30.jpg,1000,750,occupied,269,312,371,370
30.jpg,1000,750,occupied,307,335,425,407
30.jpg,1000,750,empty,516,467,658,549
30.jpg,1000,750,empty,414,405,532,463
30.jpg,1000,750,empty,61,314,119,383
31.jpg,1000,750,occupied,559,184,640,268
31.jpg,1000,750,empty,429,375,574,540
31.jpg,1000,750,empty,310,382,436,529
31.jpg,1000,750,empty,182,366,308,513
31.jpg,1000,750,empty,689,395,819,548
31.jpg,1000,750,empty,558,387,688,540
31.jpg,1000,750,empty,474,189,564,281
31.jpg,1000,750,empty,384,191,474,283
31.jpg,1000,750,empty,295,185,385,277
31.jpg,1000,750,empty,219,188,309,280
31.jpg,1000,750,empty,138,184,228,276
31.jpg,1000,750,empty,54,183,144,275
31.jpg,1000,750,empty,639,200,736,288
31.jpg,1000,750,empty,725,200,822,288
31.jpg,1000,750,empty,825,212,922,300
31.jpg,1000,750,empty,912,219,999,302
31.jpg,1000,750,empty,783,129,854,185
31.jpg,1000,750,empty,858,129,929,185
31.jpg,1000,750,empty,924,132,995,188
31.jpg,1000,750,empty,634,123,705,179
31.jpg,1000,750,empty,557,116,628,172
31.jpg,1000,750,empty,487,116,558,172
31.jpg,1000,750,empty,418,112,489,168
31.jpg,1000,750,empty,351,111,422,167
31.jpg,1000,750,empty,282,108,353,164
31.jpg,1000,750,empty,219,103,290,159
31.jpg,1000,750,empty,140,101,217,152
31.jpg,1000,750,empty,85,98,162,149
31.jpg,1000,750,empty,559,51,620,100
31.jpg,1000,750,empty,612,53,673,102
31.jpg,1000,750,empty,796,61,857,110
31.jpg,1000,750,empty,844,60,905,109
31.jpg,1000,750,empty,902,61,963,110
31.jpg,1000,750,empty,393,39,454,88
31.jpg,1000,750,empty,346,40,407,89
31.jpg,1000,750,empty,299,43,348,90
31.jpg,1000,750,empty,187,37,236,84
31.jpg,1000,750,empty,133,40,182,87
31.jpg,1000,750,empty,85,41,134,88
31.jpg,1000,750,empty,83,39,132,86
32.jpg,1000,750,occupied,417,348,570,529
32.jpg,1000,750,occupied,144,365,279,541
32.jpg,1000,750,occupied,1,371,135,547
32.jpg,1000,750,occupied,754,337,906,503
32.jpg,1000,750,occupied,895,341,1000,501
32.jpg,1000,750,occupied,643,171,727,245
32.jpg,1000,750,occupied,564,172,648,246
32.jpg,1000,750,occupied,472,171,556,245
32.jpg,1000,750,occupied,397,175,481,249
32.jpg,1000,750,occupied,298,173,382,247
32.jpg,1000,750,occupied,209,173,293,247
32.jpg,1000,750,occupied,119,162,206,245
32.jpg,1000,750,occupied,25,149,122,255
32.jpg,1000,750,occupied,723,172,812,246
32.jpg,1000,750,occupied,806,173,906,249
32.jpg,1000,750,occupied,902,184,971,245
32.jpg,1000,750,occupied,526,99,604,168
32.jpg,1000,750,occupied,399,102,458,167
32.jpg,1000,750,occupied,246,91,307,168
32.jpg,1000,750,occupied,163,87,236,170
32.jpg,1000,750,occupied,94,91,162,160
32.jpg,1000,750,occupied,607,97,681,168
32.jpg,1000,750,occupied,669,107,739,165
32.jpg,1000,750,occupied,731,108,813,166
32.jpg,1000,750,occupied,792,101,867,167
32.jpg,1000,750,occupied,861,104,941,167
32.jpg,1000,750,occupied,931,107,1000,169
32.jpg,1000,750,occupied,647,34,707,87
32.jpg,1000,750,occupied,708,35,761,83
32.jpg,1000,750,occupied,757,35,810,83
32.jpg,1000,750,occupied,548,35,601,83
32.jpg,1000,750,occupied,497,34,550,82
32.jpg,1000,750,occupied,437,32,490,80
32.jpg,1000,750,occupied,383,29,436,77
32.jpg,1000,750,occupied,331,29,384,77
32.jpg,1000,750,occupied,268,27,321,75
32.jpg,1000,750,occupied,213,28,266,76
32.jpg,1000,750,occupied,147,27,200,75
32.jpg,1000,750,occupied,98,28,146,70
32.jpg,1000,750,occupied,40,26,99,70
32.jpg,1000,750,occupied,1,28,40,69
32.jpg,1000,750,empty,276,393,405,547
32.jpg,1000,750,empty,312,96,399,170
32.jpg,1000,750,empty,463,106,524,166
32.jpg,1000,750,empty,603,42,646,78
32.jpg,1000,750,empty,15,91,85,149
33.jpg,1000,750,occupied,392,177,471,225
33.jpg,1000,750,occupied,626,273,726,328
33.jpg,1000,750,occupied,768,560,943,730
33.jpg,1000,750,occupied,153,229,265,282
33.jpg,1000,750,empty,254,498,365,626
33.jpg,1000,750,empty,376,591,509,750
33.jpg,1000,750,empty,174,429,250,523
33.jpg,1000,750,empty,106,364,182,458
33.jpg,1000,750,empty,52,324,114,392
33.jpg,1000,750,empty,473,442,600,514
33.jpg,1000,750,empty,418,403,545,475
33.jpg,1000,750,empty,330,356,442,410
33.jpg,1000,750,empty,297,324,409,378
33.jpg,1000,750,empty,253,304,365,358
33.jpg,1000,750,empty,567,270,656,313
33.jpg,1000,750,empty,530,254,619,297
33.jpg,1000,750,empty,486,237,575,280
33.jpg,1000,750,empty,449,222,538,265
33.jpg,1000,750,empty,337,175,402,205
33.jpg,1000,750,empty,317,168,382,198
33.jpg,1000,750,empty,291,155,356,185
33.jpg,1000,750,empty,6,278,66,331
33.jpg,1000,750,empty,218,284,329,324
34.jpg,1000,750,occupied,564,183,641,268
34.jpg,1000,750,empty,428,387,573,529
34.jpg,1000,750,empty,299,380,444,522
34.jpg,1000,750,empty,178,380,318,514
34.jpg,1000,750,empty,387,202,487,284
34.jpg,1000,750,empty,467,200,567,282
34.jpg,1000,750,empty,304,191,404,273
34.jpg,1000,750,empty,222,193,322,275
34.jpg,1000,750,empty,132,188,232,270
34.jpg,1000,750,empty,43,186,143,268
34.jpg,1000,750,empty,686,388,837,549
34.jpg,1000,750,empty,643,206,733,281
34.jpg,1000,750,empty,735,214,825,289
34.jpg,1000,750,empty,827,210,917,285
34.jpg,1000,750,empty,910,218,1000,293
34.jpg,1000,750,empty,856,136,924,191
34.jpg,1000,750,empty,932,137,1000,192
34.jpg,1000,750,empty,784,131,852,186
34.jpg,1000,750,empty,636,126,704,181
34.jpg,1000,750,empty,559,121,634,180
34.jpg,1000,750,empty,491,119,566,178
34.jpg,1000,750,empty,419,120,490,176
34.jpg,1000,750,empty,355,114,426,170
34.jpg,1000,750,empty,283,112,354,168
34.jpg,1000,750,empty,155,103,226,159
34.jpg,1000,750,empty,79,104,150,160
34.jpg,1000,750,empty,130,44,187,88
34.jpg,1000,750,empty,78,43,135,87
34.jpg,1000,750,empty,341,47,398,91
34.jpg,1000,750,empty,556,56,619,100
34.jpg,1000,750,empty,611,58,674,102
34.jpg,1000,750,empty,792,68,855,112
34.jpg,1000,750,empty,845,68,908,112
34.jpg,1000,750,empty,906,72,969,116
34.jpg,1000,750,empty,178,47,241,91
35.jpg,1000,750,occupied,456,153,559,225
35.jpg,1000,750,occupied,571,25,637,72
35.jpg,1000,750,empty,582,182,671,259
35.jpg,1000,750,empty,672,194,761,271
35.jpg,1000,750,empty,758,206,847,283
35.jpg,1000,750,empty,845,213,955,298
35.jpg,1000,750,empty,781,403,936,569
35.jpg,1000,750,empty,1,506,206,622
35.jpg,1000,750,empty,228,588,467,733
35.jpg,1000,750,empty,558,108,611,148
35.jpg,1000,750,empty,610,113,682,159
35.jpg,1000,750,empty,676,52,726,88
35.jpg,1000,750,empty,624,50,674,86
35.jpg,1000,750,empty,807,127,882,177
35.jpg,1000,750,empty,877,127,965,185
35.jpg,1000,750,empty,903,60,970,106
35.jpg,1000,750,empty,844,61,900,104
35.jpg,1000,750,empty,789,55,845,98
35.jpg,1000,750,empty,726,51,782,94
36.jpg,1000,750,empty,592,186,676,260
36.jpg,1000,750,empty,672,191,760,264
36.jpg,1000,750,empty,764,204,852,277
36.jpg,1000,750,empty,851,217,952,297
36.jpg,1000,750,empty,145,294,253,406
36.jpg,1000,750,empty,517,180,589,249
36.jpg,1000,750,empty,440,174,512,243
36.jpg,1000,750,empty,607,106,665,160
36.jpg,1000,750,empty,678,111,736,165
36.jpg,1000,750,empty,739,117,797,171
36.jpg,1000,750,empty,807,124,879,178
36.jpg,1000,750,empty,882,130,954,184
36.jpg,1000,750,empty,679,50,733,91
36.jpg,1000,750,empty,628,44,682,85
36.jpg,1000,750,empty,733,55,787,96
36.jpg,1000,750,empty,796,57,850,98
36.jpg,1000,750,empty,851,61,905,102
36.jpg,1000,750,empty,913,65,967,106
36.jpg,1000,750,empty,795,394,937,572
36.jpg,1000,750,empty,236,592,472,716
36.jpg,1000,750,empty,1,512,236,636
36.jpg,1000,750,occupied,573,24,631,78
37.jpg,1000,750,occupied,254,224,390,412
37.jpg,1000,750,occupied,508,247,643,446
37.jpg,1000,750,occupied,64,47,172,123
37.jpg,1000,750,empty,147,242,257,402
37.jpg,1000,750,empty,4,527,279,671
37.jpg,1000,750,empty,25,248,149,390
37.jpg,1000,750,empty,311,558,636,732
37.jpg,1000,750,empty,7,55,75,129
38.jpg,1000,750,occupied,456,149,556,236
38.jpg,1000,750,occupied,573,18,634,74
38.jpg,1000,750,empty,572,186,680,261
38.jpg,1000,750,empty,665,195,773,270
38.jpg,1000,750,empty,752,205,860,280
38.jpg,1000,750,empty,850,219,958,294
38.jpg,1000,750,empty,799,408,942,561
38.jpg,1000,750,empty,152,286,246,402
38.jpg,1000,750,empty,1,524,224,628
38.jpg,1000,750,empty,228,596,455,712
38.jpg,1000,750,empty,622,43,671,90
38.jpg,1000,750,empty,678,55,727,102
38.jpg,1000,750,empty,553,101,602,148
38.jpg,1000,750,empty,611,108,660,155
38.jpg,1000,750,empty,672,113,721,160
38.jpg,1000,750,empty,809,122,883,176
38.jpg,1000,750,empty,890,130,964,184
38.jpg,1000,750,empty,905,67,971,103
38.jpg,1000,750,empty,839,63,902,105
39.jpg,1000,750,occupied,438,154,528,234
39.jpg,1000,750,occupied,347,169,433,243
39.jpg,1000,750,occupied,265,171,349,253
39.jpg,1000,750,occupied,176,170,262,261
39.jpg,1000,750,occupied,67,186,154,276
39.jpg,1000,750,occupied,1,194,65,284
39.jpg,1000,750,occupied,36,401,164,581
39.jpg,1000,750,occupied,171,369,302,557
39.jpg,1000,750,occupied,466,320,597,508
39.jpg,1000,750,occupied,596,320,716,488
39.jpg,1000,750,occupied,594,174,771,260
39.jpg,1000,750,occupied,846,299,999,473
39.jpg,1000,750,occupied,128,100,212,182
39.jpg,1000,750,occupied,49,107,133,189
39.jpg,1000,750,occupied,1,121,53,197
39.jpg,1000,750,occupied,18,54,69,107
39.jpg,1000,750,occupied,71,47,122,100
39.jpg,1000,750,occupied,118,35,178,88
39.jpg,1000,750,occupied,344,603,620,750
39.jpg,1000,750,occupied,687,565,993,746
39.jpg,1000,750,occupied,776,157,938,241
4.jpg,1000,750,occupied,92,345,269,524
4.jpg,1000,750,occupied,1,325,129,510
4.jpg,1000,750,occupied,495,351,647,537
4.jpg,1000,750,occupied,633,350,785,536
4.jpg,1000,750,occupied,766,338,925,537
4.jpg,1000,750,occupied,903,339,1000,536
4.jpg,1000,750,occupied,779,163,870,260
4.jpg,1000,750,occupied,864,151,969,253
4.jpg,1000,750,occupied,680,148,785,250
4.jpg,1000,750,occupied,597,146,702,248
4.jpg,1000,750,occupied,530,153,605,250
4.jpg,1000,750,occupied,431,151,535,253
4.jpg,1000,750,occupied,350,155,436,248
4.jpg,1000,750,occupied,263,154,349,247
4.jpg,1000,750,occupied,167,157,265,248
4.jpg,1000,750,occupied,91,159,182,250
4.jpg,1000,750,occupied,21,158,112,249
4.jpg,1000,750,occupied,1,161,44,242
4.jpg,1000,750,occupied,1,85,44,166
4.jpg,1000,750,occupied,30,81,106,169
4.jpg,1000,750,occupied,96,83,172,171
4.jpg,1000,750,occupied,164,84,246,170
4.jpg,1000,750,occupied,232,82,314,168
4.jpg,1000,750,occupied,373,82,455,168
4.jpg,1000,750,occupied,448,89,525,163
4.jpg,1000,750,occupied,521,88,598,162
4.jpg,1000,750,occupied,587,91,664,165
4.jpg,1000,750,occupied,657,90,734,164
4.jpg,1000,750,occupied,727,87,804,161
4.jpg,1000,750,occupied,810,87,893,163
4.jpg,1000,750,occupied,883,83,972,160
4.jpg,1000,750,occupied,949,82,1000,159
4.jpg,1000,750,occupied,694,14,749,74
4.jpg,1000,750,occupied,642,13,697,73
4.jpg,1000,750,occupied,582,14,637,74
4.jpg,1000,750,occupied,524,16,579,76
4.jpg,1000,750,occupied,472,15,527,75
4.jpg,1000,750,occupied,371,18,426,78
4.jpg,1000,750,occupied,201,24,260,82
4.jpg,1000,750,occupied,261,23,320,81
4.jpg,1000,750,occupied,1,27,59,85
4.jpg,1000,750,empty,93,32,155,86
4.jpg,1000,750,empty,144,27,206,81
4.jpg,1000,750,empty,47,32,109,86
4.jpg,1000,750,empty,416,22,478,76
40.jpg,1000,750,occupied,576,373,712,535
40.jpg,1000,750,occupied,170,615,530,750
40.jpg,1000,750,empty,433,384,578,532
40.jpg,1000,750,empty,300,374,445,522
40.jpg,1000,750,empty,176,366,321,514
40.jpg,1000,750,empty,306,188,389,273
40.jpg,1000,750,empty,391,194,474,279
40.jpg,1000,750,empty,478,196,561,281
40.jpg,1000,750,empty,561,203,644,288
40.jpg,1000,750,empty,657,210,740,295
40.jpg,1000,750,empty,747,215,830,300
40.jpg,1000,750,empty,838,215,921,300
40.jpg,1000,750,empty,917,222,1000,307
40.jpg,1000,750,empty,700,396,841,546
40.jpg,1000,750,empty,225,190,313,277
40.jpg,1000,750,empty,140,188,220,268
40.jpg,1000,750,empty,55,183,135,263
40.jpg,1000,750,empty,1,181,63,256
40.jpg,1000,750,empty,134,42,185,83
40.jpg,1000,750,empty,77,42,133,84
40.jpg,1000,750,empty,184,46,240,88
40.jpg,1000,750,empty,242,51,298,93
40.jpg,1000,750,empty,290,52,343,88
40.jpg,1000,750,empty,340,56,391,96
40.jpg,1000,750,empty,398,57,448,100
40.jpg,1000,750,empty,509,62,565,102
40.jpg,1000,750,empty,563,62,617,106
40.jpg,1000,750,empty,623,68,677,112
40.jpg,1000,750,empty,678,72,732,116
40.jpg,1000,750,empty,795,77,849,121
40.jpg,1000,750,empty,847,77,901,121
40.jpg,1000,750,empty,915,77,969,121
40.jpg,1000,750,empty,560,122,642,177
40.jpg,1000,750,empty,494,120,565,176
40.jpg,1000,750,empty,422,118,493,174
40.jpg,1000,750,empty,357,117,428,173
40.jpg,1000,750,empty,286,111,357,167
40.jpg,1000,750,empty,218,107,283,162
40.jpg,1000,750,empty,152,111,217,166
40.jpg,1000,750,empty,75,103,148,153
40.jpg,1000,750,empty,708,124,778,182
40.jpg,1000,750,empty,787,128,857,186
40.jpg,1000,750,empty,860,130,930,188
40.jpg,1000,750,empty,928,135,998,193
41.jpg,1000,750,occupied,445,376,563,543
41.jpg,1000,750,occupied,312,381,424,538
41.jpg,1000,750,occupied,170,350,317,517
41.jpg,1000,750,occupied,712,370,859,537
41.jpg,1000,750,occupied,580,645,925,750
41.jpg,1000,750,occupied,136,624,490,750
41.jpg,1000,750,occupied,395,176,476,257
41.jpg,1000,750,occupied,484,173,565,254
41.jpg,1000,750,occupied,573,183,654,264
41.jpg,1000,750,occupied,661,189,742,270
41.jpg,1000,750,occupied,737,184,836,269
41.jpg,1000,750,occupied,832,196,918,267
41.jpg,1000,750,occupied,907,190,1000,269
41.jpg,1000,750,occupied,312,166,405,245
41.jpg,1000,750,occupied,218,164,309,248
41.jpg,1000,750,occupied,133,167,224,244
41.jpg,1000,750,occupied,35,160,143,246
41.jpg,1000,750,occupied,148,94,222,163
41.jpg,1000,750,occupied,73,94,156,158
41.jpg,1000,750,occupied,270,87,348,163
41.jpg,1000,750,occupied,347,102,421,165
41.jpg,1000,750,occupied,422,104,496,167
41.jpg,1000,750,occupied,502,103,573,171
41.jpg,1000,750,occupied,564,104,635,172
41.jpg,1000,750,occupied,644,112,715,180
41.jpg,1000,750,occupied,716,111,787,179
41.jpg,1000,750,occupied,791,113,872,186
41.jpg,1000,750,occupied,872,120,953,193
41.jpg,1000,750,occupied,950,125,1000,195
41.jpg,1000,750,occupied,854,45,909,103
41.jpg,1000,750,occupied,791,48,850,101
41.jpg,1000,750,occupied,736,44,795,97
41.jpg,1000,750,occupied,617,38,676,91
41.jpg,1000,750,occupied,564,36,623,89
41.jpg,1000,750,occupied,510,36,569,89
41.jpg,1000,750,occupied,463,31,511,79
41.jpg,1000,750,occupied,404,34,452,82
41.jpg,1000,750,occupied,351,33,399,81
41.jpg,1000,750,occupied,293,29,341,77
41.jpg,1000,750,occupied,236,24,288,72
41.jpg,1000,750,occupied,187,24,239,72
41.jpg,1000,750,occupied,122,25,179,72
42.jpg,1000,750,occupied,634,365,776,529
42.jpg,1000,750,occupied,115,349,273,517
42.jpg,1000,750,occupied,1,335,130,509
42.jpg,1000,750,occupied,346,166,430,256
42.jpg,1000,750,occupied,263,163,347,253
42.jpg,1000,750,occupied,184,174,263,251
42.jpg,1000,750,occupied,103,168,182,245
42.jpg,1000,750,occupied,22,162,101,239
42.jpg,1000,750,occupied,37,96,116,173
42.jpg,1000,750,occupied,163,93,242,170
42.jpg,1000,750,occupied,230,91,309,168
42.jpg,1000,750,occupied,379,98,456,166
42.jpg,1000,750,occupied,455,94,534,168
42.jpg,1000,750,occupied,521,94,600,168
42.jpg,1000,750,occupied,587,85,666,159
42.jpg,1000,750,occupied,661,89,740,163
42.jpg,1000,750,occupied,600,166,681,245
42.jpg,1000,750,occupied,688,164,775,241
42.jpg,1000,750,occupied,776,168,863,245
42.jpg,1000,750,occupied,860,158,963,244
42.jpg,1000,750,occupied,513,352,636,528
42.jpg,1000,750,occupied,746,96,814,162
42.jpg,1000,750,occupied,882,85,961,154
42.jpg,1000,750,occupied,467,21,528,77
42.jpg,1000,750,occupied,418,29,469,69
42.jpg,1000,750,occupied,253,29,304,69
42.jpg,1000,750,occupied,196,29,258,78
42.jpg,1000,750,occupied,143,25,205,74
42.jpg,1000,750,occupied,1,39,56,80
42.jpg,1000,750,occupied,1,90,52,160
42.jpg,1000,750,occupied,150,614,519,750
42.jpg,1000,750,occupied,601,637,931,750
42.jpg,1000,750,empty,94,53,142,89
42.jpg,1000,750,empty,52,49,100,85
42.jpg,1000,750,empty,113,110,173,162
43.jpg,1000,750,occupied,338,161,435,256
43.jpg,1000,750,occupied,429,154,526,249
43.jpg,1000,750,occupied,174,174,267,263
43.jpg,1000,750,occupied,68,181,161,270
43.jpg,1000,750,occupied,1,195,66,289
43.jpg,1000,750,occupied,134,102,210,183
43.jpg,1000,750,occupied,53,117,131,188
43.jpg,1000,750,occupied,1,127,56,193
43.jpg,1000,750,occupied,31,403,166,580
43.jpg,1000,750,occupied,459,328,594,505
43.jpg,1000,750,occupied,594,324,724,493
43.jpg,1000,750,occupied,854,308,1000,472
43.jpg,1000,750,occupied,601,170,764,269
43.jpg,1000,750,occupied,121,36,178,89
43.jpg,1000,750,occupied,69,49,126,102
43.jpg,1000,750,occupied,15,54,72,107
43.jpg,1000,750,empty,259,195,345,272
43.jpg,1000,750,empty,328,601,644,747
